INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Adding one toexisting methodsnew mentions total19.0
INFO:root:Adding one torectal cancernew mentions total37.0
INFO:root:Adding one tobrain tumornew mentions total19.0
INFO:root:Adding one tobecome increasinglynew mentions total15.0
INFO:root:Adding one tomean squarenew mentions total17.0
INFO:root:Adding one tomean squarenew mentions total18.0
INFO:root:Adding one tomean squarenew mentions total19.0
INFO:root:Adding one toneural networknew mentions total53.0
INFO:root:Adding one tocommercially availablenew mentions total53.0
INFO:root:Adding one tocomputed tomography scansnew mentions total75.0
INFO:root:Adding one toneural networknew mentions total54.0
INFO:root:Adding one toneural networksnew mentions total27.0
INFO:root:Adding one toneural networknew mentions total55.0
INFO:root:Adding one tolarge numbernew mentions total30.0
INFO:root:Adding one toneural networknew mentions total56.0
INFO:root:Adding one tocontrast enhancednew mentions total17.0
INFO:root:Adding one tocardiovascular eventsnew mentions total55.0
INFO:root:Adding one toneural networksnew mentions total28.0
INFO:root:Adding one toet alnew mentions total70.0
INFO:root:Adding one tomagnetic resonance imagesnew mentions total47.0
INFO:root:Adding one toultrasound imagesnew mentions total35.0
INFO:root:Adding one toimaging techniquesnew mentions total137.0
INFO:root:Adding one toimaging techniquenew mentions total61.0
INFO:root:Adding one toneural networknew mentions total57.0
INFO:root:Adding one toanalysis methodsnew mentions total19.0
INFO:root:Adding one topaper proposenew mentions total27.0
INFO:root:Adding one toliver lesionsnew mentions total43.0
INFO:root:Adding one tolarge numbernew mentions total31.0
INFO:root:Adding one tocomputed tomography scansnew mentions total76.0
INFO:root:Adding one tomaxillary sinusnew mentions total59.0
INFO:root:Adding one toprovide informationnew mentions total50.0
INFO:root:Adding one toadditional informationnew mentions total29.0
INFO:root:Adding one tolung diseasenew mentions total55.0
INFO:root:Adding one totexture featuresnew mentions total23.0
INFO:root:Adding one toneural networknew mentions total44.0
INFO:root:Adding one toneural networknew mentions total45.0
INFO:root:Adding one toneural networksnew mentions total30.0
INFO:root:Adding one torecent advancesnew mentions total51.0
INFO:root:Adding one toneural networknew mentions total46.0
INFO:root:Adding one tocontrast agentsnew mentions total58.0
INFO:root:Adding one tocontrast agentnew mentions total86.0
INFO:root:Adding one toneural networknew mentions total47.0
INFO:root:Adding one tomajor challengenew mentions total24.0
INFO:root:Adding one totemporal resolutionnew mentions total65.0
INFO:root:Adding one toliver lesionsnew mentions total36.0
INFO:root:Adding one tohepatic lesionsnew mentions total20.0
INFO:root:Adding one toimaging methodsnew mentions total27.0
INFO:root:Adding one toneural networknew mentions total48.0
INFO:root:Adding one toneural networksnew mentions total31.0
INFO:root:Adding one tohuman bodynew mentions total25.0
INFO:root:Adding one tovarious typesnew mentions total34.0
INFO:root:Adding one tomean squarenew mentions total15.0
INFO:root:Adding one toexisting methodsnew mentions total17.0
INFO:root:Adding one toradiation dosenew mentions total117.0
INFO:root:Adding one tomajor challengenew mentions total25.0
INFO:root:Adding one torecently proposednew mentions total18.0
INFO:root:Adding one toexisting methodsnew mentions total18.0
INFO:root:Adding one topaper proposenew mentions total27.0
INFO:root:Adding one totomographic imagingnew mentions total24.0
INFO:root:Adding one torecently proposednew mentions total19.0
INFO:root:Adding one tocontrast agentnew mentions total87.0
INFO:root:Adding one tominimally invasivenew mentions total103.0
INFO:root:Adding one toimaging systemnew mentions total62.0
INFO:root:Adding one toneural networknew mentions total49.0
INFO:root:Adding one toneural networknew mentions total50.0
INFO:root:Adding one tocontrast agentnew mentions total88.0
INFO:root:Adding one toimaging techniquenew mentions total81.0
INFO:root:Adding one tononinvasive imagingnew mentions total41.0
INFO:root:Adding one tofinite elementnew mentions total67.0
INFO:root:Adding one toionizing radiationnew mentions total36.0
INFO:root:Adding one towell knownnew mentions total30.0
INFO:root:Adding one todifferent stagesnew mentions total25.0
INFO:root:Adding one toneural networknew mentions total51.0
INFO:root:Adding one toprovide informationnew mentions total49.0
INFO:root:Adding one toneural networknew mentions total52.0
INFO:root:Adding one toneural networksnew mentions total32.0
INFO:root:Adding one toneural networknew mentions total53.0
INFO:root:Adding one toneural networksnew mentions total33.0
INFO:root:Adding one toneural networknew mentions total54.0
INFO:root:Adding one tofirst stepnew mentions total27.0
INFO:root:Adding one topulmonary nodulesnew mentions total30.0
INFO:root:Adding one toneural networknew mentions total55.0
INFO:root:Adding one toneural networksnew mentions total34.0
INFO:root:Adding one torecent advancesnew mentions total52.0
INFO:root:Adding one toexisting methodsnew mentions total19.0
INFO:root:Adding one tomean squarenew mentions total16.0
INFO:root:Adding one toimaging techniquenew mentions total82.0
INFO:root:Adding one toscans acquirednew mentions total24.0
INFO:root:Adding one tocontrast enhancednew mentions total22.0
INFO:root:Adding one togastric cancernew mentions total55.0
INFO:root:Adding one totime requirednew mentions total22.0
INFO:root:Adding one tostructural changesnew mentions total55.0
INFO:root:Adding one tomean squarenew mentions total17.0
INFO:root:Adding one towell understoodnew mentions total27.0
INFO:root:Adding one topaper proposenew mentions total28.0
INFO:root:Adding one towide varietynew mentions total30.0
INFO:root:Adding one toneural networknew mentions total56.0
INFO:root:Adding one toquality assessmentnew mentions total22.0
INFO:root:Adding one toet alnew mentions total36.0
INFO:root:Adding one tomajor challengenew mentions total26.0
INFO:root:Adding one toradiation dosenew mentions total118.0
INFO:root:Adding one towell understoodnew mentions total28.0
INFO:root:Adding one tolarge numbernew mentions total37.0
INFO:root:Adding one toglucose metabolismnew mentions total41.0
INFO:root:Adding one tomild cognitive impairmentnew mentions total60.0
INFO:root:Adding one todifferent stagesnew mentions total26.0
INFO:root:Adding one toimages takennew mentions total32.0
INFO:root:Adding one toneural networknew mentions total57.0
INFO:root:Adding one toexisting methodsnew mentions total20.0
INFO:root:Adding one torectal cancernew mentions total53.0
INFO:root:Adding one toneural networknew mentions total58.0
INFO:root:Adding one toimaging techniquesnew mentions total155.0
INFO:root:Adding one toimaging techniquenew mentions total83.0
INFO:root:Adding one toneural networknew mentions total59.0
INFO:root:Adding one tonovel approachnew mentions total22.0
INFO:root:Adding one torecently proposednew mentions total20.0
INFO:root:Adding one toet alnew mentions total37.0
INFO:root:Adding one topaper proposenew mentions total29.0
INFO:root:Adding one toanalysis methodsnew mentions total17.0
INFO:root:Adding one topaper proposenew mentions total30.0
INFO:root:Adding one tomagnetic resonance spectroscopynew mentions total30.0
INFO:root:Adding one toliver lesionsnew mentions total37.0
INFO:root:Adding one tolarge numbernew mentions total38.0
INFO:root:Adding one tocomputed tomography scansnew mentions total88.0
INFO:root:Adding one tomaxillary sinusnew mentions total65.0
INFO:root:Adding one toprovide informationnew mentions total50.0
INFO:root:Adding one toadditional informationnew mentions total27.0
INFO:root:Adding one tolarge numbernew mentions total39.0
INFO:root:Adding one tolung diseasenew mentions total75.0
INFO:root:Adding one totexture featuresnew mentions total25.0
INFO:root:Adding one tocurrently availablenew mentions total27.0
INFO:root:Adding one toet alnew mentions total36.0
INFO:root:Adding one toneural networknew mentions total46.0
INFO:root:Adding one toimaging techniquenew mentions total88.0
INFO:root:Adding one toneural networknew mentions total47.0
INFO:root:Adding one toneural networksnew mentions total39.0
INFO:root:Adding one toet alnew mentions total37.0
INFO:root:Adding one toneural networknew mentions total48.0
INFO:root:Adding one topaper proposenew mentions total29.0
INFO:root:Adding one toimaging techniquenew mentions total89.0
INFO:root:Adding one toneural networknew mentions total49.0
INFO:root:Adding one towithout neednew mentions total32.0
INFO:root:Adding one tobased uponnew mentions total13.0
INFO:root:Adding one towithout neednew mentions total33.0
INFO:root:Adding one toneural networknew mentions total50.0
INFO:root:Adding one toneural networknew mentions total51.0
INFO:root:Adding one toneural networknew mentions total52.0
INFO:root:Adding one toneural networksnew mentions total40.0
INFO:root:Adding one tohealthy volunteersnew mentions total73.0
INFO:root:Adding one tocontrast enhancementnew mentions total50.0
INFO:root:Adding one tocontrast agentnew mentions total46.0
INFO:root:Adding one toneural networknew mentions total53.0
INFO:root:Adding one toneural networksnew mentions total41.0
INFO:root:Adding one torecent advancesnew mentions total43.0
INFO:root:Adding one toneural networknew mentions total54.0
INFO:root:Adding one tocontrast agentsnew mentions total55.0
INFO:root:Adding one tocontrast agentnew mentions total47.0
INFO:root:Adding one toneural networknew mentions total55.0
INFO:root:Adding one tomajor challengenew mentions total17.0
INFO:root:Adding one totemporal resolutionnew mentions total39.0
INFO:root:Adding one toliver lesionsnew mentions total38.0
INFO:root:Adding one tohepatic lesionsnew mentions total20.0
INFO:root:Adding one toimaging methodsnew mentions total31.0
INFO:root:Adding one toneural networknew mentions total56.0
INFO:root:Adding one toneural networksnew mentions total42.0
INFO:root:Adding one tohuman bodynew mentions total20.0
INFO:root:Adding one tovarious typesnew mentions total38.0
INFO:root:Adding one tomean squarenew mentions total8.0
INFO:root:Adding one toexisting methodsnew mentions total13.0
INFO:root:Adding one toradiation dosenew mentions total102.0
INFO:root:Adding one tomajor challengenew mentions total18.0
INFO:root:Adding one torecently proposednew mentions total8.0
INFO:root:Adding one toexisting methodsnew mentions total14.0
INFO:root:Adding one topaper proposenew mentions total30.0
INFO:root:Adding one totomographic imagingnew mentions total25.0
INFO:root:Adding one torecently proposednew mentions total9.0
INFO:root:Adding one tocontrast agentnew mentions total48.0
INFO:root:Adding one toneural networknew mentions total57.0
INFO:root:Adding one tocontrast agentnew mentions total49.0
INFO:root:Adding one toimaging techniquenew mentions total90.0
INFO:root:Adding one tononinvasive imagingnew mentions total39.0
INFO:root:Adding one tofinite elementnew mentions total43.0
INFO:root:Adding one toionizing radiationnew mentions total31.0
INFO:root:Adding one toneural networknew mentions total58.0
INFO:root:Adding one toneural networksnew mentions total43.0
INFO:root:Adding one toneural networknew mentions total59.0
INFO:root:Adding one toneural networksnew mentions total44.0
INFO:root:Adding one toscans acquirednew mentions total25.0
INFO:root:Adding one tocontrast enhancednew mentions total20.0
INFO:root:Adding one togastric cancernew mentions total88.0
INFO:root:Adding one towell understoodnew mentions total25.0
INFO:root:Adding one toneural networknew mentions total60.0
INFO:root:Adding one toneural networknew mentions total61.0
INFO:root:Adding one toneural networksnew mentions total45.0
INFO:root:Adding one tonovel approachnew mentions total25.0
INFO:root:Adding one torecently proposednew mentions total10.0
INFO:root:Adding one toet alnew mentions total38.0
INFO:root:Adding one toet alnew mentions total39.0
INFO:root:Adding one topaper proposenew mentions total31.0
INFO:root:Adding one toanalysis methodsnew mentions total15.0
INFO:root:Adding one topaper proposenew mentions total32.0
INFO:root:Adding one tomagnetic resonance spectroscopynew mentions total25.0
INFO:root:Adding one tolarge numbernew mentions total38.0
INFO:root:Adding one toneural networknew mentions total62.0
INFO:root:Adding one topulmonary nodulesnew mentions total48.0
INFO:root:Adding one tolarge numbernew mentions total39.0
